doi,date1,date2,date3
https://doi.org/10.1177/14648849221095334,,2022.0,2022
https://doi.org/10.1177/14648849221105924,,2022.0,2022
https://doi.org/10.1177/14648849221109333,,2022.0,2022
https://doi.org/10.1177/14648849221109657,,2022.0,2022
https://doi.org/10.1177/14648849221109654,,2022.0,2022
https://doi.org/10.1177/14648849221114948,,2022.0,2022
https://doi.org/10.1177/14648849221115205,,2022.0,2022
https://doi.org/10.1177/14648849211001779,2022,2021.0,2021
https://doi.org/10.1177/14648849221116186,,2022.0,2022
https://doi.org/10.1177/14648849221114736,2022,2022.0,2022
https://doi.org/10.1177/14648849221119603,,2022.0,2022
https://doi.org/10.1177/14648849221123385,,2022.0,2022
https://doi.org/10.1177/14648849221127629,2022,2022.0,2022
https://doi.org/10.1177/14648849221130557,,2022.0,2022
https://doi.org/10.1177/14648849221134008,,2022.0,2022
https://doi.org/10.1177/14648849221138429,,2022.0,2022
https://doi.org/10.1177/14648849221138727,,2022.0,2022
https://doi.org/10.1177/14648849221148017,,2022.0,2022
https://doi.org/10.1177/146488490200300113,2002,2002.0,2002
https://doi.org/10.1177/14648849100110060604,2010,2010.0,2010
https://doi.org/10.1177/14648849100110060607,2010,2010.0,2010
https://doi.org/10.1177/146488490100200308,2001,2001.0,2001
https://doi.org/10.1177/1464884914556456,2016,2014.0,2014
https://doi.org/10.1177/14648849100110060603,2010,2010.0,2010
https://doi.org/10.1177/1464884907081050,2007,2007.0,2007
https://doi.org/10.1177/1464884909360919,2010,2010.0,2010
https://doi.org/10.1177/146488490452005,2004,2004.0,2004
https://doi.org/10.1177/1464884909344483,2010,2010.0,2010
https://doi.org/10.1177/146488490100200307,2001,2001.0,2001
https://doi.org/10.1177/1464884909102577,2009,2009.0,2009
https://doi.org/10.1177/14648849100110060605,2010,2010.0,2010
https://doi.org/10.1177/1464884914558917,2016,2014.0,2014
https://doi.org/10.1177/146488490200300210,2002,2002.0,2002
https://doi.org/10.1177/14648849100110060606,2010,2010.0,2010
https://doi.org/10.1177/146488490000100111,2000,2000.0,2000
https://doi.org/10.1177/1464884909102585,2009,2009.0,2009
https://doi.org/10.1177/1464884909102571,2009,2009.0,2009
https://doi.org/10.1177/1464884910388222,2011,2011.0,2011
https://doi.org/10.1177/1464884910388235,2011,2011.0,2011
https://doi.org/10.1177/1464884913477287,2013,2013.0,2013
https://doi.org/10.1177/1464884914545376,2015,2014.0,2014
https://doi.org/10.1177/1464884916657529,2017,2016.0,2016
https://doi.org/10.1177/1464884916663598,2017,2016.0,2016
https://doi.org/10.1177/1464884916664109,2017,2016.0,2016
https://doi.org/10.1177/1464884911418590,2011,2011.0,2011
https://doi.org/10.1177/1464884917703468,2019,2017.0,2017
https://doi.org/10.1177/1464884917743175,2021,2017.0,2017
https://doi.org/10.1177/1464884918754849,2020,2018.0,2018
https://doi.org/10.1177/1464884918770524,2019,2018.0,2018
https://doi.org/10.25384/sage.c.4071767.v1,2018,2018.0,2018
https://doi.org/10.1177/1464884918773553,2021,2018.0,2018
https://doi.org/10.1177/1464884918802525,2020,2018.0,2018
https://doi.org/10.1177/1464884918808689,2019,2018.0,2018
https://doi.org/10.1177/1464884918816249,2021,2018.0,2018
https://doi.org/10.1177/1464884918806731,2019,2018.0,2018
https://doi.org/10.1177/1464884918809247,2019,2018.0,2018
https://doi.org/10.1177/1464884918807366,2019,2018.0,2018
https://doi.org/10.25384/sage.c.4342877.v1,2018,2018.0,2018
https://doi.org/10.1177/1464884918816243,2019,2018.0,2018
https://doi.org/10.1177/1464884918817021,2021,2018.0,2018
https://doi.org/10.1177/1464884919831093,2021,2019.0,2019
https://doi.org/10.1177/1464884919837029,2021,2019.0,2019
https://doi.org/10.1177/1464884919837423,2021,2019.0,2019
https://doi.org/10.1177/1464884919845753,2019,2019.0,2019
https://doi.org/10.1177/1464884919847310,2021,2019.0,2019
https://doi.org/10.1177/1464884919848564,2021,2019.0,2019
https://doi.org/10.1177/1464884919857347,2021,2019.0,2019
https://doi.org/10.1177/1464884919860926,2020,2019.0,2019
https://doi.org/10.1177/1464884919859709,2021,2019.0,2019
https://doi.org/10.1177/1464884919870323,2021,2019.0,2019
https://doi.org/10.1177/1464884919879582,2021,2019.0,2019
https://doi.org/10.25384/sage.c.5027438.v1,2020,2020.0,2020
https://doi.org/10.1177/1464884920957166,2022,2020.0,2020
https://doi.org/10.1177/1464884920958583,2022,2020.0,2020
https://doi.org/10.1177/1464884920959505,2022,2020.0,2020
https://doi.org/10.1177/1464884920957898,2022,2020.0,2020
https://doi.org/10.1177/1464884920954039,2022,2020.0,2020
https://doi.org/10.1177/1464884920965412,2022,2020.0,2020
https://doi.org/10.1177/1464884920969078,2022,2020.0,2020
https://doi.org/10.1177/1464884920975234,2022,2020.0,2020
https://doi.org/10.1177/1464884920973102,2022,2020.0,2020
https://doi.org/10.1177/1464884920977781,2022,2020.0,2020
https://doi.org/10.1177/1464884920983261,2022,2020.0,2020
https://doi.org/10.1177/1464884920984693,2022,2020.0,2020
https://doi.org/10.1177/1464884920985728,2021,2021.0,2021
https://doi.org/10.1177/1464884920987683,2022,2021.0,2021
https://doi.org/10.1177/1464884921990919,2022,2021.0,2021
https://doi.org/10.1177/1464884921993074,2022,2021.0,2021
https://doi.org/10.1177/14648849211010157,2023,2021.0,2021
https://doi.org/10.1177/14648849211010582,2022,2021.0,2021
https://doi.org/10.1177/14648849211008090,2022,2021.0,2021
https://doi.org/10.1177/14648849211015853,2022,2021.0,2021
https://doi.org/10.1177/14648849211018591,2023,2021.0,2021
https://doi.org/10.1177/14648849211016997,2023,2021.0,2021
https://doi.org/10.1177/14648849211012928,2023,2021.0,2021
https://doi.org/10.1177/14648849211017743,2023,2021.0,2021
https://doi.org/10.1177/14648849211019566,2023,2021.0,2021
https://doi.org/10.1177/14648849211028765,2023,2021.0,2021
https://doi.org/10.1177/14648849211036848,2023,2021.0,2021
https://doi.org/10.1177/14648849211032081,2022,2021.0,2021
https://doi.org/10.1177/14648849211033457,2023,2021.0,2021
https://doi.org/10.1177/14648849211036872,2023,2021.0,2021
https://doi.org/10.1177/14648849211041889,2023,2021.0,2021
https://doi.org/10.1177/14648849211043488,2023,2021.0,2021
https://doi.org/10.1177/14648849211044899,2023,2021.0,2021
https://doi.org/10.1177/14648849211053059,2021,2021.0,2021
https://doi.org/10.1177/14648849211050442,2023,2021.0,2021
https://doi.org/10.1177/14648849211058343,2023,2021.0,2021
https://doi.org/10.1177/14648849211056785,2023,2021.0,2021
https://doi.org/10.1177/14648849211047384,2023,2022.0,2022
https://doi.org/10.1177/14648849211045963,2023,2021.0,2021
https://doi.org/10.1177/14648849211063361,,2022.0,2022
https://doi.org/10.1177/14648849211067584,,2022.0,2022
https://doi.org/10.1177/14648849211063373,,2021.0,2021
https://doi.org/10.1177/14648849211063994,,2021.0,2021
https://doi.org/10.1177/14648849211060627,2022,2022.0,2022
https://doi.org/10.1177/14648849211065306,,2022.0,2022
https://doi.org/10.1177/14648849211062760,,2022.0,2022
https://doi.org/10.1177/14648849211052438,2023,2022.0,2022
https://doi.org/10.1177/14648849221074420,2023,2022.0,2022
https://doi.org/10.1177/14648849211048288,2023,2022.0,2022
https://doi.org/10.1177/14648849211073450,2022,2022.0,2022
https://doi.org/10.1177/14648849211060606,2022,2022.0,2022
https://doi.org/10.1177/14648849211072717,,2022.0,2022
https://doi.org/10.1177/14648849221074421,2023,2022.0,2022
https://doi.org/10.1177/14648849211072947,2023,2022.0,2022
https://doi.org/10.1177/14648849211060646,2022,2022.0,2022
https://doi.org/10.1177/14648849211072937,,2022.0,2022
https://doi.org/10.1177/14648849221074515,2022,2022.0,2022
https://doi.org/10.1177/14648849221074493,2022,2022.0,2022
https://doi.org/10.1177/14648849221074554,2022,2022.0,2022
https://doi.org/10.1177/14648849221074509,2022,2022.0,2022
https://doi.org/10.1177/146488490000100310,2000,2000.0,2000
https://doi.org/10.1177/14648849211064081,,2022.0,2022
https://doi.org/10.1177/14648849221079945,,2022.0,2022
https://doi.org/10.1177/14648849221080356,,2022.0,2022
https://doi.org/10.1177/14648849221089419,2022,2022.0,2022
https://doi.org/10.1177/14648849221075434,,2022.0,2022
https://doi.org/10.1177/14648849221074512,2022,2022.0,2022
https://doi.org/10.1177/14648849211069237,,2022.0,2022
https://doi.org/10.1177/14648849221090741,,2022.0,2022
https://doi.org/10.1177/14648849221078465,,2022.0,2022
https://doi.org/10.1177/14648849221097734,,2022.0,2022
https://doi.org/10.1177/14648849221097735,,2022.0,2022
https://doi.org/10.1177/14648849221074555,2022,2022.0,2022
https://doi.org/10.1177/146488490200300115,2002,2002.0,2002
https://doi.org/10.1177/1464884911421071,2012,2011.0,2011
https://doi.org/10.1177/1464884906068365,2006,2006.0,2006
https://doi.org/10.1177/146488490100200311,2001,2001.0,2001
https://doi.org/10.1177/1464884912443493,2012,2012.0,2012
https://doi.org/10.1177/1464884903004002023,2003,2003.0,2003
https://doi.org/10.1177/1464884903004002022,2003,2003.0,2003
https://doi.org/10.1177/1464884920960982,2020,2020.0,2020
https://doi.org/10.1177/1464884903004002024,2003,2003.0,2003
https://doi.org/10.1177/1464884904047323,2004,2004.0,2004
https://doi.org/10.1177/1464884909102581,2009,2009.0,2009
https://doi.org/10.1177/1464884907080103,2007,2007.0,2007
https://doi.org/10.1177/1464884918809291,2019,2018.0,2018
https://doi.org/10.1177/146488490000100308,2000,2000.0,2000
https://doi.org/10.1177/1464884903004002442,2003,2003.0,2003
https://doi.org/10.1177/1464884911421067,2012,2011.0,2011
https://doi.org/10.1177/1464884908106895,2009,2009.0,2009
https://doi.org/10.1177/1464884905057187,2005,2005.0,2005
https://doi.org/10.1177/1464884905051810,2005,2005.0,2005
https://doi.org/10.1177/1464884918769430,2020,2018.0,2018
https://doi.org/10.1177/1464884906063553,2006,2006.0,2006
https://doi.org/10.1177/146488490200300310,2002,2002.0,2002
https://doi.org/10.1177/14648849221100862,,2022.0,2022
https://doi.org/10.1177/14648849221092521,,2022.0,2022
https://doi.org/10.1177/14648849221105721,,2022.0,2022
https://doi.org/10.1177/14648849221107223,,2022.0,2022
https://doi.org/10.1177/14648849221095898,2023,2022.0,2022
https://doi.org/10.1177/14648849221107803,,2022.0,2022
https://doi.org/10.1177/14648849221109046,,2022.0,2022
https://doi.org/10.1177/14648849221108768,,2022.0,2022
https://doi.org/10.1177/14648849221110283,,2022.0,2022
https://doi.org/10.1177/14648849221100921,,2022.0,2022
https://doi.org/10.1177/14648849221113119,,2022.0,2022
https://doi.org/10.1177/14648849221116204,,2022.0,2022
https://doi.org/10.1177/14648849221122064,,2022.0,2022
https://doi.org/10.1177/14648849221077747,,2022.0,2022
https://doi.org/10.1177/14648849221099265,2022,2022.0,2022
https://doi.org/10.1177/14648849221124528,,2022.0,2022
https://doi.org/10.1177/14648849221122647,,2022.0,2022
https://doi.org/10.1177/14648849221125412,,2022.0,2022
https://doi.org/10.1177/14648849221125980,,2022.0,2022
https://doi.org/10.1177/14648849221126093,,2022.0,2022
https://doi.org/10.1177/14648849221125535,,2022.0,2022
https://doi.org/10.1177/14648849221128212,,2022.0,2022
https://doi.org/10.1177/14648849221125702,,2022.0,2022
https://doi.org/10.1177/14648849221131725,2022,2022.0,2022
https://doi.org/10.1177/14648849221131626,,2022.0,2022
https://doi.org/10.1177/14648849221132601,,2022.0,2022
https://doi.org/10.1177/14648849221129001,,2022.0,2022
https://doi.org/10.1177/14648849221133298,,2022.0,2022
https://doi.org/10.1177/14648849221134000,,2022.0,2022
https://doi.org/10.1177/14648849221138431,,2022.0,2022
https://doi.org/10.1177/14648849221136940,,2022.0,2022
https://doi.org/10.1177/14648849221138424,,2022.0,2022
https://doi.org/10.1177/14648849221115223,,2022.0,2022
https://doi.org/10.1177/14648849221136946,,2022.0,2022
https://doi.org/10.1177/14648849221135137,,2022.0,2022
https://doi.org/10.1177/14648849221139677,,2022.0,2022
https://doi.org/10.1177/14648849221143875,,2022.0,2022
https://doi.org/10.1177/14648849221146076,,2022.0,2022
https://doi.org/10.1177/14648849221142722,,2022.0,2022
https://doi.org/10.1177/14648849221146929,,2022.0,2022
https://doi.org/10.1177/14648849221145225,,2022.0,2022
https://doi.org/10.1177/14648849221124997,,2022.0,2022
https://doi.org/10.1080/14616700500250438,2005,2006.0,2006
https://doi.org/10.1080/14616700118449,2001,2010.0,2010
https://doi.org/10.1080/1461670x.2011.571825,2012,2011.0,2011
https://doi.org/10.1080/1461670x.2016.1150193,2017,2016.0,2016
https://doi.org/10.1080/1461670x.2010.512502,2011,2010.0,2010
https://doi.org/10.1080/1461670x.2012.664430,2012,2012.0,2012
https://doi.org/10.1080/14616700500131950,2005,2006.0,2006
https://doi.org/10.1080/14616700802374050,2009,2009.0,2009
https://doi.org/10.1080/14616700050028226,2000,2010.0,2010
https://doi.org/10.1080/14616700500533643,2006,2007.0,2007
https://doi.org/10.1080/14616700701767974,2008,2008.0,2008
https://doi.org/10.1080/14616700118394,2001,2010.0,2010
https://doi.org/10.1080/1461670042000211131,2004,2007.0,2007
https://doi.org/10.1080/1461670032000174701,2004,2006.0,2006
https://doi.org/10.1080/14616700701848162,2008,2008.0,2008
https://doi.org/10.1080/1461670x.2018.1492881,2018,2018.0,2018
https://doi.org/10.1080/14616700500533528,2006,2007.0,2007
https://doi.org/10.1080/14616700601056866,2007,2007.0,2007
https://doi.org/10.1080/14616700120042114,2001,2010.0,2010
https://doi.org/10.1080/1461670x.2012.664428,2012,2012.0,2012
https://doi.org/10.1080/14616700802207664,2008,2008.0,2008
https://doi.org/10.1080/1461670042000246052,2004,2007.0,2007
https://doi.org/10.1080/14616700701556104,2007,2007.0,2007
https://doi.org/10.1080/14616700500450293,2006,2006.0,2006
https://doi.org/10.1080/14616701003638400,2010,2010.0,2010
https://doi.org/10.1080/14616700802337727,2008,2008.0,2008
https://doi.org/10.1080/1461670x.2010.501151,2011,2010.0,2010
https://doi.org/10.1080/1461670x.2013.838046,2014,2013.0,2013
https://doi.org/10.1080/1461670x.2014.922276,2015,2014.0,2014
https://doi.org/10.1080/14616700801999287,2008,2008.0,2008
https://doi.org/10.1080/14616700500533569,2006,2007.0,2007
https://doi.org/10.1080/14616700601148804,2007,2007.0,2007
https://doi.org/10.1080/1461670x.2012.664341,2012,2012.0,2012
https://doi.org/10.1080/1461670x.2014.939852,2015,2014.0,2014
https://doi.org/10.1080/14616700601148879,2007,2007.0,2007
https://doi.org/10.1080/14616700306492,2003,2010.0,2010
https://doi.org/10.1080/14616700903378661,2010,2009.0,2009
https://doi.org/10.1080/14616700600980728,2006,2007.0,2007
https://doi.org/10.1080/1461670x.2010.523583,2011,2010.0,2010
https://doi.org/10.1080/14616700500132073,2005,2006.0,2006
https://doi.org/10.1080/14616700802580540,2009,2009.0,2009
https://doi.org/10.1080/14616700802207789,2008,2008.0,2008
https://doi.org/10.1080/14616700902797291,2009,2009.0,2009
https://doi.org/10.1080/146167000361195,2000,2010.0,2010
https://doi.org/10.1080/14616700601148861,2007,2007.0,2007
https://doi.org/10.1080/1461670032000136596,2003,2010.0,2010
https://doi.org/10.1080/14616700903290593,2010,2009.0,2009
https://doi.org/10.1080/14616701003722444,2010,2010.0,2010
https://doi.org/10.1080/14616700802207748,2008,2008.0,2008
https://doi.org/10.1080/1461670x.2016.1161497,2018,2016.0,2016
https://doi.org/10.1080/1461670x.2012.657909,2012,2012.0,2012
https://doi.org/10.1080/14616700412331296419,2004,2010.0,2010
https://doi.org/10.1080/1461670x.2013.836378,2014,2013.0,2013
https://doi.org/10.1080/1461670x.2014.890332,2015,2014.0,2014
https://doi.org/10.1080/1461670052000328186,2005,2007.0,2007
https://doi.org/10.1080/14616700500450277,2006,2006.0,2006
https://doi.org/10.1080/14616700903119784,2010,2010.0,2010
https://doi.org/10.1080/1461670x.2012.718559,2013,2012.0,2012
https://doi.org/10.1080/14616700500132008,2005,2006.0,2006
https://doi.org/10.1080/1461670x.2014.890328,2015,2014.0,2014
https://doi.org/10.1080/1461670x.2010.511954,2011,2011.0,2011
https://doi.org/10.1080/14616700801997224,2008,2008.0,2008
https://doi.org/10.1080/14616700050081768,2000,2010.0,2010
https://doi.org/10.1080/14616701003638376,2010,2010.0,2010
https://doi.org/10.1080/1461670x.2016.1265896,2018,2017.0,2017
https://doi.org/10.1080/1461670032000074801,2003,2011.0,2011
https://doi.org/10.1080/14616700120107347,2002,2010.0,2010
https://doi.org/10.1080/14616700601056874,2007,2007.0,2007
https://doi.org/10.1080/1461670x.2016.1196602,2018,2016.0,2016
https://doi.org/10.1080/1461670x.2019.1566871,2019,2019.0,2019
https://doi.org/10.1080/14616700600980652,2006,2007.0,2007
https://doi.org/10.1080/1461670x.2011.646396,2012,2012.0,2012
https://doi.org/10.1080/14616700306488,2003,2010.0,2010
https://doi.org/10.1080/14616700500057262,2005,2006.0,2006
https://doi.org/10.1080/1461670x.2012.664321,2012,2012.0,2012
https://doi.org/10.1080/14616700120086404,2001,2010.0,2010
https://doi.org/10.1080/1461670x.2014.987551,2016,2014.0,2014
https://doi.org/10.1080/1461670x.2019.1686410,2020,2019.0,2019
https://doi.org/10.1080/1461670x.2013.856670,2014,2013.0,2013
https://doi.org/10.1080/1461670x.2018.1500868,2019,2018.0,2018
https://doi.org/10.1080/14616700600757928,2006,2007.0,2007
https://doi.org/10.1080/1461670x.2013.831239,2014,2013.0,2013
https://doi.org/10.1080/1461670032000174765,2004,2006.0,2006
https://doi.org/10.1080/14616700802114134,2008,2008.0,2008
https://doi.org/10.1080/14616700050028271,2000,2010.0,2010
https://doi.org/10.1080/14616700050028217,2000,2010.0,2010
https://doi.org/10.1080/1461670x.2012.697686,2013,2012.0,2012
https://doi.org/10.1080/1461670022000019182,2002,2010.0,2010
https://doi.org/10.1080/146167000441312,2000,2010.0,2010
https://doi.org/10.1080/14616701003638350,2010,2010.0,2010
https://doi.org/10.1080/14616700500533486,2006,2007.0,2007
https://doi.org/10.1080/14616700802207771,2008,2008.0,2008
https://doi.org/10.1080/1461670x.2014.895530,2014,2014.0,2014
https://doi.org/10.1080/1461670022000019209,2002,2010.0,2010
https://doi.org/10.1080/1461670x.2017.1297686,2018,2017.0,2017
https://doi.org/10.1080/1461670x.2013.765636,2013,2013.0,2013
https://doi.org/10.1080/14616700701848261,2008,2008.0,2008
https://doi.org/10.1080/14616700120042079,2001,2010.0,2010
https://doi.org/10.1080/14616700802650830,2009,2009.0,2009
https://doi.org/10.1080/14616700802113060,2008,2008.0,2008
https://doi.org/10.1080/1461670x.2014.891857,2015,2014.0,2014
https://doi.org/10.1080/14616700802280307,2008,2008.0,2008
https://doi.org/10.1080/1461670x.2014.930254,2014,2014.0,2014
https://doi.org/10.1080/1461670x.2016.1165138,2016,2016.0,2016
https://doi.org/10.1080/1461670x.2010.511958,2011,2011.0,2011
https://doi.org/10.1080/1461670x.2013.831232,2014,2013.0,2013
https://doi.org/10.1080/14616700500132016,2005,2006.0,2006
https://doi.org/10.1080/1461670x.2015.1129285,2017,2016.0,2016
https://doi.org/10.1080/1461670x.2015.1017597,2016,2015.0,2015
https://doi.org/10.1080/14616700701504757,2007,2007.0,2007
https://doi.org/10.1080/14616700601148820,2007,2007.0,2007
https://doi.org/10.1080/14616700802207649,2008,2008.0,2008
https://doi.org/10.1080/1461670x.2012.662401,2012,2012.0,2012
https://doi.org/10.1080/1461670x.2015.1052537,2017,2015.0,2015
https://doi.org/10.1080/14616700601056858,2007,2007.0,2007
https://doi.org/10.1080/14616700500250396,2005,2006.0,2006
https://doi.org/10.1080/1461670x.2014.946309,2015,2014.0,2014
https://doi.org/10.1080/14616700902812959,2009,2009.0,2009
https://doi.org/10.1080/1461670x.2014.963369,2016,2014.0,2014
https://doi.org/10.1080/14616700903429787,2010,2010.0,2010
https://doi.org/10.1080/14616700701848303,2008,2008.0,2008
https://doi.org/10.1080/1461670x.2017.1370978,2019,2017.0,2017
https://doi.org/10.1080/1461670x.2012.744551,2013,2012.0,2012
https://doi.org/10.1080/1461670x.2014.897412,2014,2014.0,2014
https://doi.org/10.1080/1461670x.2018.1561208,2019,2019.0,2019
https://doi.org/10.1080/1461670x.2014.901783,2014,2014.0,2014
https://doi.org/10.1080/1461670x.2012.721633,2013,2012.0,2012
https://doi.org/10.1080/1461670022000019218,2002,2010.0,2010
https://doi.org/10.1080/14616700802337768,2009,2009.0,2009
https://doi.org/10.1080/14616700220129991,2002,2010.0,2010
https://doi.org/10.1080/14616700902975087,2009,2009.0,2009
https://doi.org/10.1080/1461670x.2013.837253,2014,2013.0,2013
https://doi.org/10.1080/1461670x.2015.1104260,2017,2015.0,2015
https://doi.org/10.1080/14616701003638392,2010,2010.0,2010
https://doi.org/10.1080/1461670x.2012.713738,2013,2012.0,2012
https://doi.org/10.1080/14616700500057270,2005,2006.0,2006
https://doi.org/10.1080/14616700120107310,2002,2010.0,2010
https://doi.org/10.1080/14616701003760550,2010,2010.0,2010
https://doi.org/10.1080/14616700412331296383,2004,2010.0,2010
https://doi.org/10.1080/1461670x.2011.646403,2012,2012.0,2012
https://doi.org/10.1080/1461670032000136541,2003,2010.0,2010
https://doi.org/10.1080/14616700600758025,2006,2007.0,2007
https://doi.org/10.1080/1461670042000246089,2004,2007.0,2007
https://doi.org/10.1080/1461670x.2017.1308229,2018,2017.0,2017
https://doi.org/10.1080/14616700500450392,2006,2006.0,2006
https://doi.org/10.1080/1461670x.2014.886837,2014,2014.0,2014
https://doi.org/10.1080/14616700802227811,2008,2008.0,2008
https://doi.org/10.1080/1461670x.2012.662405,2012,2012.0,2012
https://doi.org/10.1080/1461670x.2012.657908,2013,2012.0,2012
https://doi.org/10.1080/1461670032000174756,2004,2006.0,2006
https://doi.org/10.1080/1461670052000328212,2005,2007.0,2007
https://doi.org/10.1080/1461670x.2015.1135754,2017,2016.0,2016
https://doi.org/10.1080/1461670x.2016.1209977,2018,2016.0,2016
https://doi.org/10.1080/1461670x.2017.1332957,2018,2017.0,2017
https://doi.org/10.1080/1461670042000211168,2004,2007.0,2007
https://doi.org/10.1080/14616700220145614,2002,2010.0,2010
https://doi.org/10.1080/1461670x.2015.1058182,2017,2015.0,2015
https://doi.org/10.1080/1461670x.2012.718558,2013,2012.0,2012
https://doi.org/10.1080/1461670x.2014.939849,2015,2014.0,2014
https://doi.org/10.1080/14616700802207581,2008,2008.0,2008
https://doi.org/10.1080/1461670x.2014.889459,2014,2014.0,2014
https://doi.org/10.1080/14616700601149026,2007,2007.0,2007
https://doi.org/10.1080/1461670x.2017.1375385,2019,2017.0,2017
https://doi.org/10.1080/1461670x.2018.1528882,2019,2018.0,2018
https://doi.org/10.1080/1461670x.2019.1568203,2019,2019.0,2019
https://doi.org/10.1080/1461670x.2012.718556,2013,2012.0,2012
https://doi.org/10.1080/1461670x.2014.890329,2015,2014.0,2014
https://doi.org/10.1080/1461670x.2016.1187576,2018,2016.0,2016
https://doi.org/10.1080/1461670x.2017.1316681,2018,2017.0,2017
https://doi.org/10.1080/14616700500450426,2006,2006.0,2006
https://doi.org/10.1080/14616700118194,2001,2010.0,2010
https://doi.org/10.1080/14616700802560500,2009,2009.0,2009
https://doi.org/10.1080/14616700701411714,2007,2007.0,2007
https://doi.org/10.1080/1461670x.2014.977611,2016,2014.0,2014
https://doi.org/10.1080/14616700600890356,2006,2007.0,2007
https://doi.org/10.1080/146167000441321,2000,2010.0,2010
https://doi.org/10.1080/1461670x.2014.889456,2014,2014.0,2014
https://doi.org/10.1080/14616700701504773,2007,2007.0,2007
https://doi.org/10.1080/1461670x.2012.718551,2013,2012.0,2012
https://doi.org/10.1080/1461670x.2017.1280229,2017,2017.0,2017
https://doi.org/10.1080/1461670x.2013.831228,2014,2013.0,2013
https://doi.org/10.1080/1461670x.2014.906930,2015,2014.0,2014
https://doi.org/10.1080/14616700802618563,2009,2009.0,2009
https://doi.org/10.1080/14616700050081803,2000,2010.0,2010
https://doi.org/10.1080/1461670032000074784,2003,2011.0,2011
https://doi.org/10.1080/14616700903500256,2010,2010.0,2010
https://doi.org/10.1080/1461670x.2016.1249007,2018,2016.0,2016
https://doi.org/10.1080/14616700801997281,2008,2008.0,2008
https://doi.org/10.1080/1461670x.2015.1066231,2017,2015.0,2015
https://doi.org/10.1080/14616700701768147,2008,2008.0,2008
https://doi.org/10.1080/1461670x.2010.527548,2011,2010.0,2010
https://doi.org/10.1080/14616700903290569,2010,2010.0,2010
https://doi.org/10.1080/1461670x.2013.841369,2014,2013.0,2013
https://doi.org/10.1080/1461670042000246061,2004,2007.0,2007
https://doi.org/10.1080/14616700903481978,2010,2010.0,2010
https://doi.org/10.1080/1461670x.2016.1267592,2018,2017.0,2017
https://doi.org/10.1080/1461670x.2017.1343650,2018,2017.0,2017
https://doi.org/10.1080/1461670x.2012.712301,2012,2012.0,2012
https://doi.org/10.1080/14616700220129982,2002,2010.0,2010
https://doi.org/10.1080/14616701003638426,2010,2010.0,2010
https://doi.org/10.1080/14616701003658390,2010,2010.0,2010
https://doi.org/10.1080/14616700500250362,2005,2006.0,2006
https://doi.org/10.1080/1461670x.2016.1262748,2018,2016.0,2016
https://doi.org/10.1080/1461670x.2018.1494513,2018,2018.0,2018
https://doi.org/10.1080/1461670x.2010.511951,2011,2010.0,2010
https://doi.org/10.1080/1461670x.2014.885683,2014,2014.0,2014
https://doi.org/10.1080/14616700306496,2003,2010.0,2010
https://doi.org/10.1080/14616700120107301,2002,2010.0,2010
https://doi.org/10.1080/14616700120086413,2001,2010.0,2010
https://doi.org/10.1080/1461670x.2011.629090,2012,2011.0,2011
https://doi.org/10.1080/1461670x.2013.791077,2014,2013.0,2013
https://doi.org/10.1080/146167000361186,2000,2010.0,2010
https://doi.org/10.1080/14616700306507,2003,2010.0,2010
https://doi.org/10.1080/1461670x.2018.1494515,2018,2018.0,2018
https://doi.org/10.1080/14616700120042097,2001,2010.0,2010
https://doi.org/10.1080/1461670x.2010.503024,2010,2010.0,2010
https://doi.org/10.1080/1461670x.2015.1027788,2016,2015.0,2015
https://doi.org/10.1080/1461670x.2014.987549,2016,2014.0,2014
https://doi.org/10.1080/14616700500533635,2006,2007.0,2007
https://doi.org/10.1080/1461670042000211140,2004,2007.0,2007
https://doi.org/10.1080/14616700050028235,2000,2010.0,2010
https://doi.org/10.1080/1461670x.2016.1171163,2018,2016.0,2016
https://doi.org/10.1080/1461670x.2016.1266278,2017,2017.0,2017
https://doi.org/10.1080/1461670x.2018.1556320,2019,2019.0,2019
https://doi.org/10.1080/1461670x.2012.718572,2013,2012.0,2012
https://doi.org/10.1080/146167000361212,2000,2010.0,2010
https://doi.org/10.1080/1461670x.2010.503023,2010,2010.0,2010
https://doi.org/10.1080/14616700500131893,2005,2006.0,2006
https://doi.org/10.1080/14616700802114217,2008,2008.0,2008
https://doi.org/10.1080/1461670x.2017.1387071,2019,2017.0,2017
https://doi.org/10.1080/02615470903217345,2010,2010.0,2010
https://doi.org/10.1080/1461670022000019173,2002,2010.0,2010
https://doi.org/10.1080/14616700050081786,2000,2010.0,2010
https://doi.org/10.1080/14616700600757951,2006,2007.0,2007
https://doi.org/10.1080/1461670x.2014.890324,2015,2014.0,2014
https://doi.org/10.1080/1461670x.2016.1175315,2016,2016.0,2016
https://doi.org/10.1080/1461670x.2016.1178593,2018,2016.0,2016
https://doi.org/10.1080/1461670x.2017.1370977,2019,2017.0,2017
https://doi.org/10.1080/1461670x.2018.1545599,2019,2018.0,2018
https://doi.org/10.1080/1461670x.2020.1847681,2020,2020.0,2020
https://doi.org/10.1080/1461670x.2014.890337,2015,2014.0,2014
https://doi.org/10.1080/14616700600890414,2006,2007.0,2007
https://doi.org/10.1080/1461670x.2012.667993,2012,2012.0,2012
https://doi.org/10.1080/14616700601148895,2007,2007.0,2007
